image_id,prediction_string
000000358836,89 345.039 316.302 111 600.662 98.164 167 321.632 33.983 192 294.046 140.984
000000358869,15 570.114 127.001 79 198.553 42.017 114 413.602 195.557 120 410.605 55.192 221 202.795 144.201 244 429.020 134.880
000000359262,49 18.822 78.489 76 480.247 239.029 88 242.877 244.880 171 587.917 71.362 187 431.322 200.432 244 408.704 20.552
000000360412,5 493.216 272.476 69 148.698 91.367 103 508.899 311.358 117 122.180 263.709 143 228.664 221.924 178 87.253 115.107 212 39.857 333.670
000000360573,5 593.051 283.655 107 371.402 264.422 164 540.845 50.301
000000360706,16 167.402 82.234 166 543.898 48.781 168 349.203 335.781 181 83.230 82.617 237 522.921 66.149 241 372.948 218.116
000000361480,4 402.810 146.614 15 218.240 209.003 38 68.643 207.117 89 436.322 69.905 108 278.159 209.200 200 177.232 65.967
000000361648,60 104.019 303.900 72 498.994 51.327 230 364.283 223.592 236 237.900 211.712
000000361766,26 241.796 164.088 114 346.187 36.073 217 170.099 96.742 230 313.466 186.345
000000362026,18 112.208 86.452 24 537.568 316.109 73 455.617 189.546 249 599.235 221.431
000000362432,20 39.167 92.615 31 250.391 19.063 35 248.146 228.517 79 484.137 232.150 152 391.925 334.219 183 292.676 75.781 243 331.542 303.970
000000362713,43 508.260 145.934 113 48.562 139.071 120 171.546 294.145 149 487.883 198.160 195 51.374 60.838 233 450.864 280.815
000000363126,79 183.676 141.710 138 329.034 59.751
000000363243,4 124.909 60.529 87 369.579 311.278 165 586.939 75.035 195 605.444 240.970 245 409.135 87.508 245 130.481 308.537 245 543.372 205.438
000000363326,31 277.352 285.642 77 247.128 155.139 96 309.280 200.655 141 464.210 151.389 161 83.211 300.944 190 144.381 69.212 198 380.063 200.769 236 341.579 317.233
000000364566,7 504.120 177.357 31 60.339 257.539 131 178.271 152.436 223 466.536 94.100 225 597.075 118.437 236 350.156 71.525
000000364719,86 593.686 136.340 112 215.736 222.845 125 595.445 87.667 171 95.993 209.657 178 66.873 39.998 189 495.633 226.441 231 563.001 75.185
000000364722,159 616.815 196.329 174 127.167 217.038 176 601.281 111.435 247 507.231 180.792
000000364770,23 58.912 171.524 146 300.562 314.174 179 133.662 283.174 217 536.534 161.714
000000365206,5 231.138 297.253 38 68.779 344.761 60 346.012 100.326 99 561.559 252.386 182 74.312 127.485
000000365345,52 142.510 318.013 95 105.385 255.949 120 470.786 191.241
000000365458,11 265.409 148.420 114 600.293 17.340 184 536.591 95.575
000000365485,103 277.731 276.837 103 523.488 334.892 169 454.750 219.309 192 357.137 84.308 230 220.517 304.784
000000365822,53 443.536 136.885 94 408.490 111.053 110 582.023 253.922
000000365943,16 80.109 209.781 64 523.866 107.503 153 558.778 54.756 240 105.352 85.562 249 19.309 264.084
000000366712,153 443.220 148.405 172 576.683 231.552
000000366925,12 201.223 88.779 66 66.461 315.041 101 527.575 116.127 140 380.650 104.568 151 72.974 30.707 171 246.303 113.363 199 521.397 259.125 233 286.444 203.902
000000367233,86 472.710 249.009 89 112.217 233.258 134 281.936 317.997 180 140.329 35.049
000000367335,79 448.115 61.280 94 215.443 330.259 103 384.613 134.381 111 63.457 268.974 176 569.617 107.022 197 493.576 249.405 226 295.493 102.536
000000367518,66 581.758 313.738 84 484.481 87.887 103 300.506 193.564 158 182.848 227.962 184 195.138 301.186 217 420.250 268.786 246 390.520 96.973
000000367622,37 505.782 206.161 39 414.121 204.048 99 562.491 102.141 121 221.086 142.423 202 96.452 111.143 209 53.915 298.510 234 102.218 154.410 234 75.657 223.038
000000367998,56 551.841 213.172 77 439.809 151.808 130 277.406 67.191 176 221.133 276.305 184 533.739 156.159
000000368836,0 194.695 227.578 77 123.832 286.681 77 554.474 229.038 112 496.419 84.024 185 261.701 294.113
000000368845,51 434.523 194.101 93 152.950 281.960 94 507.409 132.659 243 272.764 152.599
000000368983,4 47.830 146.388 219 101.259 63.960
000000369382,3 486.891 94.718 136 351.531 264.608 145 309.667 174.844 191 316.891 97.881
000000369418,84 426.512 58.643 148 416.079 196.806 196 621.699 32.692
000000370130,2 506.313 246.022 23 392.786 292.013 35 422.084 236.851 63 179.488 309.311 122 181.341 78.527 160 265.051 96.031 184 336.764 303.937 238 486.419 156.785
000000370252,21 509.776 58.883 77 14.016 37.835 204 37.250 226.728 207 323.207 272.238 224 503.818 212.529 224 131.864 195.762
000000371453,90 121.721 85.124 116 266.149 96.452
000000371489,7 231.725 72.154 43 123.647 144.779 175 128.704 231.634 244 286.295 290.718
000000371927,6 323.820 66.495 92 75.876 66.803 118 156.394 267.968 145 596.011 255.429 178 56.942 205.177
000000372087,61 48.447 331.454 75 322.530 106.385 131 435.061 78.747 137 262.493 266.809 181 370.024 212.468 227 171.715 78.311
000000372136,3 457.132 41.809 203 141.026 133.445
000000372199,34 123.900 147.628 70 233.436 76.201 150 518.598 82.083 154 467.496 149.366 211 543.211 105.793
000000372428,40 59.017 101.516 71 391.016 140.337 160 598.693 96.667 186 210.557 250.324 216 80.255 243.818
000000372482,156 144.304 256.788 160 299.606 323.615 178 361.159 294.395 180 149.205 49.017 202 191.456 192.773 204 357.936 104.545
000000372560,51 375.534 292.099 65 43.737 317.182 87 562.838 279.500 98 77.810 301.063 141 485.617 328.940 158 196.012 252.443
000000372599,23 297.214 78.957 72 221.943 104.857 77 408.778 265.632 124 513.468 75.378 174 327.095 24.788 183 599.361 71.889 207 92.005 41.826
000000373653,16 60.675 265.221 19 394.696 325.972 107 426.828 91.733 121 87.680 25.430 242 347.470 261.895 246 237.530 144.816
000000374430,37 81.939 157.799 46 160.594 88.679 83 558.724 253.410 144 9.899 340.313 191 185.451 177.469 246 470.091 307.545
000000374597,129 161.023 99.946 156 320.640 196.076 182 91.393 184.683 219 266.979 324.539
000000374845,31 282.838 151.452 48 560.034 121.949 69 400.972 237.315 84 74.059 104.823 90 474.067 94.265 183 47.824 212.081
000000375304,21 87.884 132.678 137 569.748 158.304 139 424.412 78.051 161 615.883 249.009 248 439.290 270.451
000000375347,43 587.471 233.488 66 240.187 184.440 70 357.654 107.784 170 527.386 312.175 246 575.133 114.745
000000375812,91 389.958 213.300 157 416.543 136.618 189 518.600 133.991
000000376084,2 617.822 175.779 64 542.643 248.550 134 188.727 199.865 136 257.849 38.754 220 91.922 119.701
000000376381,3 476.131 72.515 27 549.802 143.682 85 42.706 210.407 106 592.732 141.209 138 381.166 161.125 162 504.912 247.538 191 383.459 267.548 229 418.145 48.668
000000376393,81 609.986 80.239 119 169.775 91.375 155 424.938 318.144 216 89.359 281.594
000000376479,22 518.465 126.887 62 88.993 229.682 172 253.155 312.394
000000376946,36 184.799 261.221 48 212.926 14.107 87 389.700 180.781 134 560.655 150.808
000000377132,4 315.172 113.044 32 121.747 133.321 58 222.172 121.661 68 318.722 183.170 218 564.609 198.946
000000377578,88 90.605 37.807 132 401.512 126.274 157 576.598 281.051 246 45.580 263.405
000000377881,36 26.356 145.035 125 471.417 241.838 170 528.583 187.078
000000378048,117 393.235 163.937 151 69.413 100.291 169 559.601 142.647 199 587.992 62.134
000000378278,13 394.434 23.080 57 356.530 287.301 105 39.566 282.176 140 79.915 47.643 218 347.613 162.185
000000379678,85 206.918 230.830 191 249.331 129.455 216 446.435 185.010 234 303.195 74.361
000000379980,121 245.585 41.713 147 251.190 270.390 200 283.469 124.221
000000380115,9 70.434 172.452 21 551.667 309.195 71 86.022 254.807 202 282.902 251.618 238 46.108 244.414 240 596.056 253.562
000000380139,4 267.957 144.213 25 323.381 208.862 41 226.357 221.782 50 65.479 204.325 91 473.420 130.914 171 565.034 194.642 180 185.839 50.547 221 445.346 193.855
000000380425,14 211.316 225.912 170 401.902 322.317 215 118.358 182.352 247 317.014 85.461
000000380859,3 285.004 310.756 27 264.544 93.897 158 507.633 318.372 179 139.210 140.559
000000381119,116 568.010 122.879 124 503.711 229.490 143 463.933 167.117 198 347.627 241.297
000000381385,16 599.310 109.440 68 220.542 143.674 152 91.538 47.322
000000381723,5 246.946 289.415 49 610.112 126.434 53 480.280 59.490 234 529.779 286.314
000000381821,99 506.039 228.607 224 539.272 321.773 229 568.421 163.684
000000382210,130 550.064 151.714 147 575.852 46.269 149 437.334 123.449
000000382530,41 395.152 135.877 41 262.136 28.195 80 92.584 183.986 110 189.889 157.965 203 504.217 257.289 205 246.958 283.107 223 288.373 103.297
000000382625,34 281.956 112.811 35 360.819 184.435 96 400.501 19.422 101 604.040 299.498
000000382688,36 200.998 105.960 168 575.038 241.407 181 539.729 244.213 188 399.293 260.118 244 572.219 135.885
000000383175,6 272.198 82.921 64 292.629 190.385 126 522.896 31.461
000000383452,100 253.823 108.744 218 490.161 46.422
000000383622,70 267.040 265.209 147 355.924 171.546 245 93.492 336.843
000000384007,8 326.081 66.579 87 573.632 263.614 134 576.573 53.189 152 428.820 302.652 155 320.302 142.887 212 219.829 90.213
000000384030,126 418.626 298.291 132 354.314 238.595 133 84.491 193.945 193 37.217 65.723 194 25.530 142.850
000000384040,19 235.958 133.770 51 98.444 202.805 90 167.758 126.064 175 607.776 104.983 227 312.449 81.413
000000384346,42 100.785 65.285 78 202.285 32.092 127 267.297 97.766
000000384420,59 577.694 241.693 68 218.795 251.105 96 477.144 261.011 124 428.071 172.757 138 126.643 61.960 204 315.691 73.625
000000384449,32 14.405 299.382 46 398.932 184.546 68 536.634 277.854 137 238.727 305.592 221 469.346 143.576
000000384742,149 197.723 204.688 161 475.715 147.808 165 142.084 290.585
000000384895,69 249.573 96.912 86 528.915 175.209 129 320.371 307.711 157 605.353 47.728 182 564.302 174.125 199 379.057 243.088 230 330.136 181.263
000000385145,70 98.794 115.120 119 474.848 159.074 189 136.693 286.930 226 244.020 76.884 241 312.415 89.635
000000385863,72 560.125 79.588 76 184.839 199.385 179 190.909 77.622 227 437.045 270.995
000000385903,110 53.053 300.590 121 409.016 194.560 155 605.675 175.286 163 242.065 176.065 166 298.154 34.812 170 113.782 239.111 206 377.055 35.122
000000386203,96 292.817 157.723 196 373.772 62.137 224 378.887 251.221 235 603.341 111.704
000000386645,69 536.034 319.711 130 616.809 204.680 150 81.074 309.433 155 464.358 106.484 218 234.089 331.351 227 212.075 86.343
000000386669,2 547.888 183.629 25 265.996 157.648 134 75.084 86.085 144 52.813 137.704 164 205.983 89.454 222 181.984 320.900 223 561.972 159.469
000000387007,47 229.838 155.220 64 504.493 276.729 180 274.657 241.442 207 136.804 108.725 226 41.298 278.505
000000387478,8 261.420 114.412 135 44.485 81.786 135 185.728 251.908 174 568.826 203.872 191 252.404 228.149 194 29.342 286.006 243 352.117 267.414
000000387605,9 318.323 66.275 84 80.334 147.953 99 35.216 256.848 109 274.797 315.881 111 443.002 65.621 145 414.243 201.684 188 348.408 243.546 206 580.654 313.460 230 575.881 109.259
000000387725,35 37.404 171.667 56 159.897 61.778 141 297.562 58.387 159 463.251 205.859 185 143.986 280.998
000000387883,54 275.727 161.491 110 599.436 124.351 210 462.100 179.198 232 558.936 317.096
000000388019,19 143.682 266.444 73 291.951 227.741 173 258.574 107.123 244 576.288 179.730
000000388026,7 47.180 157.892 127 507.850 256.566 223 238.734 312.010 246 309.693 60.982
000000388779,18 115.876 272.398 60 242.512 74.101 88 372.116 69.045 134 499.444 207.836 149 72.258 251.493 192 241.243 197.236 194 24.082 183.961 224 28.035 25.031
000000388871,72 156.599 200.826 127 433.091 242.709 129 440.727 78.691 130 56.467 191.769 180 87.158 61.836 202 461.291 56.168
000000389232,59 352.146 193.523 121 415.609 54.862 137 205.275 94.680 187 101.748 285.229 249 547.761 264.189
000000389255,50 450.620 137.882 52 531.470 314.970 88 74.589 322.649 104 581.886 250.174 115 144.281 256.092 240 231.284 141.724
000000389410,4 378.266 326.298 14 59.190 100.919 82 160.776 249.937 151 466.122 178.041 189 405.100 76.840 214 431.064 222.149
000000389589,10 449.338 235.187 16 190.147 273.062 25 329.945 173.887 26 89.630 184.596 51 55.854 284.066 82 112.395 244.338 126 449.584 331.739 206 556.746 281.794
000000390157,98 76.654 317.255 165 561.729 252.357
000000390267,0 549.540 99.763 21 206.399 260.465 60 24.887 303.431 94 497.173 203.968 155 22.807 236.443
000000390569,10 195.555 243.938 114 166.499 178.076 222 13.228 157.137
000000390685,99 163.676 273.788 102 133.559 140.453 116 581.125 178.815 169 618.021 52.083 229 357.378 78.992
000000390718,26 358.070 38.001 73 536.129 19.897 129 165.304 59.138 129 196.770 197.520 160 452.885 290.814 231 504.610 87.847
000000390773,20 314.338 168.066 42 392.577 231.790 154 342.132 322.220 166 600.610 64.929 180 63.057 311.092 191 519.932 289.235
000000391200,7 45.226 86.176 29 262.657 208.359 57 326.614 295.137 84 153.670 27.380 108 350.693 79.341 172 594.720 297.395 234 616.714 213.020
000000391252,7 459.307 67.945 57 157.375 219.046 66 521.525 279.980 229 415.845 324.784 230 93.006 66.277
000000391410,36 477.918 147.995 37 127.088 298.194
000000391426,67 213.315 256.809 87 245.139 138.493 170 541.451 76.213 200 444.295 41.945
000000391460,92 504.722 181.894 124 392.599 275.980 127 380.917 130.061 134 289.900 194.784 194 420.372 341.212
000000391481,3 156.027 84.756 31 156.337 264.440 35 580.315 267.010
000000391615,102 43.686 325.350 181 448.636 262.510 229 146.590 108.845
000000391733,17 74.878 158.713 77 381.777 244.593 121 78.811 283.742 135 434.528 157.541 137 542.296 200.781 216 489.059 187.661 226 543.868 46.067
000000392039,5 263.472 138.950 31 586.309 103.243 38 292.400 218.305 76 105.536 57.649 129 421.512 103.965
000000392144,43 482.871 294.351 63 433.828 267.482 75 251.950 194.123 91 291.044 55.422 204 596.567 35.701 228 99.391 243.445
000000392443,13 247.091 274.179 15 251.099 121.699 48 505.904 222.650 86 453.775 172.105 87 123.667 148.780 102 62.522 124.152 124 389.186 215.761 170 331.624 104.008
000000393072,21 156.580 93.819 108 303.915 222.167 143 269.651 40.106 205 580.185 276.604
000000393611,62 544.858 43.424 109 541.256 280.478 118 162.153 252.067 224 359.093 278.174
000000393864,15 498.814 275.670 16 526.947 192.563 29 346.885 206.873 33 132.471 199.057 74 353.630 94.487 94 254.811 66.229 96 575.169 207.791 135 599.467 141.304 141 534.724 129.399 226 93.424 178.244
000000394214,18 262.694 99.900 132 269.091 14.175 243 217.593 237.888
000000394418,137 104.081 38.887 139 417.196 41.667 182 510.721 259.275 210 512.845 130.189 247 358.812 121.288
000000394474,5 163.352 261.515 18 196.388 96.226 113 608.515 206.245 114 418.143 69.871 118 510.660 220.440 167 44.695 40.287 202 100.313 158.297 203 359.462 233.716
000000394535,105 86.286 148.380 115 403.672 173.891 152 256.413 68.787 166 280.248 318.384
000000394583,149 198.036 310.572 155 140.251 96.468 173 535.382 288.663 177 87.402 244.357 197 200.613 24.597 208 106.525 185.705 235 576.120 207.271
000000394590,29 142.023 212.361 166 579.615 106.860 167 336.817 307.446 172 173.565 38.225 213 221.635 244.587 245 434.467 155.542
000000395185,87 94.079 306.926 87 427.623 53.286 143 574.377 237.696 172 585.454 77.293
000000395339,94 415.281 77.027 102 275.576 51.292 160 82.593 138.522 243 475.534 161.966
000000395340,35 153.556 139.766 132 62.190 267.826 141 575.344 306.754 239 340.326 200.351
000000395703,5 437.052 191.547 30 530.778 174.716 103 560.170 224.511 103 617.494 287.067 133 560.174 183.934 135 506.624 128.762 152 59.383 70.682 178 171.148 216.838 182 380.709 59.349 227 84.800 268.176 244 204.137 274.385
000000395718,86 280.700 278.735 128 96.302 300.987 199 234.647 169.269
000000396252,20 365.549 82.628 81 252.781 225.588 100 226.128 128.514 141 519.095 198.284 156 455.646 192.722 212 70.425 281.903
000000396845,165 156.911 129.122 187 264.424 249.989 207 142.911 229.368 214 473.687 288.273 238 28.071 240.558 246 155.044 282.351
000000396890,67 80.749 108.611 109 614.598 295.378 145 317.908 214.225 153 543.590 171.813 155 441.684 157.011 162 81.143 178.922 171 445.002 87.813 191 336.172 98.665 223 156.093 103.874 233 282.922 144.852 243 513.591 266.648
000000397045,178 227.747 322.552 198 298.051 280.082 215 559.873 149.521 243 48.114 156.344
000000397143,9 329.702 294.073 64 229.981 73.466 131 192.296 241.063 138 530.319 88.772 235 102.888 129.506
000000397664,42 513.761 138.032 59 402.572 235.730 119 45.071 73.897 140 518.640 68.845 177 179.081 32.184
000000398287,92 566.079 213.454 131 273.426 281.513 134 96.335 274.951 139 64.775 155.073 202 537.957 73.363 235 211.348 69.429
000000398305,49 80.347 60.253 67 107.135 330.079 71 308.457 169.591 131 139.973 59.605 184 170.374 103.688 233 154.591 244.622 248 307.385 116.731
000000398580,9 351.808 206.172 37 562.211 236.280 49 539.043 184.408 188 381.755 74.626 190 81.735 183.796 207 413.877 266.749 247 123.942 135.788
000000399452,25 273.204 77.342 45 147.775 193.854 63 442.195 338.346 73 577.323 71.230 130 533.168 172.723 141 253.919 154.125 185 201.057 125.467 225 224.258 262.183
000000399558,120 387.405 109.143 123 127.158 52.668 194 538.582 68.201
000000399615,15 457.503 317.242 46 351.808 70.383 68 199.084 212.445 152 459.388 157.409 157 183.154 346.641 194 87.732 78.730 215 195.025 71.097 226 280.313 46.683 234 299.345 248.453
000000399630,102 248.524 328.348 191 443.693 136.969 211 64.849 310.749 218 356.364 286.331 230 585.013 258.123
000000400257,5 350.514 168.851 50 246.751 263.937 62 106.577 316.423 73 464.510 211.059 169 313.982 42.333 213 450.184 85.390
000000400313,41 569.107 106.882 113 115.774 308.218 127 294.204 184.976 133 69.006 141.312 215 444.333 192.234 227 441.473 119.195 241 613.352 300.639 243 254.430 93.425 248 113.570 162.684
